yr,date,st,stname,mag,inj,fat,loss,closs,len,wid,slat,slon,location
2010,5/2/2010,TN,Tennessee,1,0,0,0.5,0.0,3.64,300,36.29,-86.75,"[36.29, -86.75]"
2010,5/2/2010,TN,Tennessee,1,0,0,0.45,0.01,5.05,400,36.33,-86.64,"[36.33, -86.64]"
2010,5/2/2010,TN,Tennessee,0,0,0,0.01,0.0,2.73,50,35.84,-87.27,"[35.84, -87.27]"
2010,5/2/2010,KY,Kentucky,0,0,0,0.01,0.0,5.7,50,36.7,-85.76,"[36.7, -85.76]"
2010,5/2/2010,KY,Kentucky,2,0,0,0.05,0.0,0.25,100,36.89,-84.73,"[36.89, -84.73]"
2010,5/3/2010,SC,South Carolina,0,0,0,0.01,0.0,1.09,75,34.26,-82.38,"[34.26, -82.38]"
2010,5/3/2010,SC,South Carolina,1,0,0,0.01,0.01,4.22,200,34.51,-81.37,"[34.51, -81.37]"
2010,5/3/2010,GA,Georgia,0,0,0,0.07,0.0,7.83,75,33.06,-83.33,"[33.06, -83.33]"
2010,5/4/2010,WI,Wisconsin,1,0,0,0.01,0.0,0.7,100,44.2,-88.74,"[44.2, -88.74]"
2010,5/4/2010,WI,Wisconsin,0,0,0,0.03,0.0,3.4,100,44.17,-88.69,"[44.17, -88.69]"
2010,5/7/2010,OH,Ohio,1,0,0,0.5,0.0,2.51,100,41.33,-83.53,"[41.33, -83.53]"
2010,5/10/2010,KS,Kansas,1,0,0,0.01,0.0,0.89,25,38.49,-101.21,"[38.49, -101.21]"
2010,5/10/2010,KS,Kansas,0,0,0,0.0,0.0,1.34,25,38.55,-101.2,"[38.55, -101.2]"
2010,5/10/2010,KS,Kansas,0,0,0,0.0,0.0,1.63,25,38.82,-101.24,"[38.82, -101.24]"
2010,5/10/2010,KS,Kansas,0,0,0,0.0,0.0,2.18,25,38.81,-101.14,"[38.81, -101.14]"
2010,5/10/2010,KS,Kansas,0,0,0,0.0,0.0,1.28,25,38.78,-101.06,"[38.78, -101.06]"
2010,5/10/2010,KS,Kansas,0,0,0,0.0,0.0,0.07,25,38.5,-100.7,"[38.5, -100.7]"
2010,5/10/2010,KS,Kansas,0,0,0,0.0,0.0,0.3,25,38.58,-100.08,"[38.58, -100.08]"
2010,5/10/2010,OK,Oklahoma,0,0,0,0.0,0.0,0.5,20,36.79,-98.06,"[36.79, -98.06]"
2010,5/10/2010,OK,Oklahoma,3,3,0,0.12,0.0,47.66,1500,36.81,-98.03,"[36.81, -98.03]"
2010,5/10/2010,OK,Oklahoma,0,0,0,0.0,0.0,0.3,30,36.81,-98.03,"[36.81, -98.03]"
2010,5/10/2010,OK,Oklahoma,0,0,0,0.0,0.0,0.3,30,36.84,-97.77,"[36.84, -97.77]"
2010,5/10/2010,KS,Kansas,0,0,0,0.0,0.0,2.73,125,37.4,-98.34,"[37.4, -98.34]"
2010,5/10/2010,OK,Oklahoma,1,0,0,0.0,0.0,5.0,500,36.92,-97.53,"[36.92, -97.53]"
2010,5/10/2010,OK,Oklahoma,1,0,0,0.0,0.0,6.7,400,36.95,-97.44,"[36.95, -97.44]"
2010,5/10/2010,OK,Oklahoma,0,0,0,0.0,0.0,0.75,50,36.9,-97.45,"[36.9, -97.45]"
2010,5/10/2010,KS,Kansas,2,0,0,0.12,0.0,3.14,700,37.5,-97.99,"[37.5, -97.99]"
2010,5/10/2010,KS,Kansas,1,0,0,0.0,0.0,1.83,300,37.52,-97.84,"[37.52, -97.84]"
2010,5/10/2010,OK,Oklahoma,0,0,0,0.0,0.0,6.9,30,35.72,-97.75,"[35.72, -97.75]"
2010,5/10/2010,OK,Oklahoma,0,0,0,0.0,0.0,4.0,40,35.44,-97.91,"[35.44, -97.91]"
2010,5/10/2010,KS,Kansas,1,0,0,0.2,0.0,1.36,300,37.07,-97.03,"[37.07, -97.03]"
2010,5/10/2010,OK,Oklahoma,0,0,0,0.0,0.0,0.5,20,36.48,-97.17,"[36.48, -97.17]"
2010,5/10/2010,KS,Kansas,1,0,0,0.05,0.0,5.09,300,37.59,-97.64,"[37.59, -97.64]"
2010,5/10/2010,OK,Oklahoma,1,0,0,0.05,0.0,21.0,2460,36.54,-97.07,"[36.54, -97.07]"
2010,5/10/2010,OK,Oklahoma,1,0,0,0.0,0.0,1.5,40,36.51,-97.09,"[36.51, -97.09]"
2010,5/10/2010,OK,Oklahoma,1,0,0,0.0,0.0,5.0,50,34.23,-98.11,"[34.23, -98.11]"
2010,5/10/2010,KS,Kansas,1,0,0,0.01,0.0,0.67,150,37.1,-96.97,"[37.1, -96.97]"
2010,5/10/2010,OK,Oklahoma,0,0,0,0.0,0.0,0.2,20,35.6,-97.54,"[35.6, -97.54]"
2010,5/10/2010,OK,Oklahoma,1,0,0,0.0,0.0,6.25,700,34.66,-97.78,"[34.66, -97.78]"
2010,5/10/2010,OK,Oklahoma,4,49,2,0.0,0.0,24.0,2000,35.29,-97.5,"[35.29, -97.5]"
2010,5/10/2010,OK,Oklahoma,1,0,0,0.0,0.0,3.75,250,35.31,-97.48,"[35.31, -97.48]"
2010,5/10/2010,OK,Oklahoma,1,0,0,0.0,0.0,0.5,50,35.31,-97.42,"[35.31, -97.42]"
2010,5/10/2010,KS,Kansas,0,0,0,0.0,0.0,0.27,75,37.31,-96.5,"[37.31, -96.5]"
2010,5/10/2010,OK,Oklahoma,4,32,1,0.0,0.0,22.25,880,35.18,-97.43,"[35.18, -97.43]"
2010,5/10/2010,OK,Oklahoma,0,0,0,0.0,0.0,0.1,75,36.7,-96.61,"[36.7, -96.61]"
2010,5/10/2010,OK,Oklahoma,1,0,0,0.0,0.0,5.5,250,35.17,-97.45,"[35.17, -97.45]"
2010,5/10/2010,OK,Oklahoma,1,0,0,0.0,0.0,4.6,880,34.88,-97.42,"[34.88, -97.42]"
2010,5/10/2010,OK,Oklahoma,0,0,0,0.0,0.0,0.8,150,34.89,-97.43,"[34.89, -97.43]"
2010,5/10/2010,OK,Oklahoma,2,3,0,0.0,0.0,17.35,440,35.12,-97.27,"[35.12, -97.27]"
2010,5/10/2010,OK,Oklahoma,0,0,0,0.0,0.0,1.0,50,36.74,-96.57,"[36.74, -96.57]"
2010,5/10/2010,OK,Oklahoma,0,0,0,0.0,0.0,1.5,30,34.11,-97.75,"[34.11, -97.75]"
2010,5/10/2010,OK,Oklahoma,0,0,0,0.0,0.0,1.0,75,36.69,-96.35,"[36.69, -96.35]"
2010,5/10/2010,OK,Oklahoma,3,3,0,0.0,0.0,6.5,880,35.34,-97.11,"[35.34, -97.11]"
2010,5/10/2010,OK,Oklahoma,0,0,0,0.0,0.0,2.0,50,34.32,-97.64,"[34.32, -97.64]"
2010,5/10/2010,OK,Oklahoma,3,28,0,0.01,0.0,37.2,2200,35.25,-96.98,"[35.25, -96.98]"
2010,5/10/2010,OK,Oklahoma,2,0,0,0.0,0.0,4.5,400,34.18,-97.51,"[34.18, -97.51]"
2010,5/10/2010,OK,Oklahoma,3,0,0,0.0,0.0,4.9,400,34.24,-97.32,"[34.24, -97.32]"
2010,5/10/2010,OK,Oklahoma,0,0,0,0.0,0.0,0.5,30,34.19,-97.2,"[34.19, -97.2]"
2010,5/10/2010,OK,Oklahoma,1,0,0,0.04,0.0,14.0,1000,35.34,-96.31,"[35.34, -96.31]"
2010,5/10/2010,OK,Oklahoma,0,0,0,0.0,0.0,2.0,80,35.02,-97.21,"[35.02, -97.21]"
2010,5/10/2010,OK,Oklahoma,1,0,0,0.0,0.0,2.0,200,33.96,-97.04,"[33.96, -97.04]"
2010,5/10/2010,OK,Oklahoma,0,0,0,0.0,0.0,0.5,100,35.4,-96.06,"[35.4, -96.06]"
2010,5/10/2010,OK,Oklahoma,2,0,0,0.15,0.0,12.0,1250,35.38,-96.03,"[35.38, -96.03]"
2010,5/10/2010,OK,Oklahoma,0,0,0,0.0,0.0,0.7,40,33.95,-96.89,"[33.95, -96.89]"
2010,5/10/2010,OK,Oklahoma,0,0,0,0.0,0.0,0.63,40,33.92,-96.87,"[33.92, -96.87]"
2010,5/10/2010,OK,Oklahoma,2,0,0,0.04,0.0,1.8,300,35.4,-95.87,"[35.4, -95.87]"
2010,5/10/2010,OK,Oklahoma,1,0,0,0.04,0.0,15.5,650,35.49,-96.48,"[35.49, -96.48]"
2010,5/10/2010,OK,Oklahoma,2,0,0,0.12,0.0,13.0,800,35.44,-95.81,"[35.44, -95.81]"
2010,5/10/2010,OK,Oklahoma,0,0,0,0.0,0.0,0.4,100,35.43,-95.79,"[35.43, -95.79]"
2010,5/10/2010,OK,Oklahoma,1,0,0,0.0,0.0,2.6,600,35.42,-95.78,"[35.42, -95.78]"
2010,5/10/2010,OK,Oklahoma,1,0,0,0.0,0.0,1.0,300,35.42,-95.74,"[35.42, -95.74]"
2010,5/10/2010,OK,Oklahoma,1,0,0,0.0,0.0,0.5,150,35.44,-95.72,"[35.44, -95.72]"
2010,5/10/2010,OK,Oklahoma,0,0,0,0.0,0.0,0.2,75,35.45,-95.7,"[35.45, -95.7]"
2010,5/10/2010,OK,Oklahoma,1,0,0,0.2,0.0,6.5,1100,35.46,-95.68,"[35.46, -95.68]"
2010,5/10/2010,OK,Oklahoma,2,0,0,0.2,0.0,1.3,200,35.5,-95.74,"[35.5, -95.74]"
2010,5/10/2010,OK,Oklahoma,1,0,0,0.03,0.0,6.5,800,35.5,-95.48,"[35.5, -95.48]"
2010,5/10/2010,OK,Oklahoma,1,0,0,0.01,0.0,2.0,400,35.53,-95.34,"[35.53, -95.34]"
2010,5/10/2010,OK,Oklahoma,0,0,0,0.0,0.0,3.5,80,34.36,-96.88,"[34.36, -96.88]"
2010,5/10/2010,OK,Oklahoma,1,3,0,0.15,0.0,13.0,1250,35.57,-95.2,"[35.57, -95.2]"
2010,5/10/2010,OK,Oklahoma,1,0,0,0.01,0.0,4.0,500,35.55,-94.88,"[35.55, -94.88]"
2010,5/10/2010,OK,Oklahoma,2,0,0,2.63,0.0,1.85,400,34.25,-96.43,"[34.25, -96.43]"
2010,5/11/2010,OH,Ohio,0,0,0,0.03,0.0,4.62,50,41.3,-83.1,"[41.3, -83.1]"
2010,5/11/2010,OH,Ohio,0,0,0,0.1,0.0,2.05,50,40.38,-82.8,"[40.38, -82.8]"
2010,5/11/2010,OK,Oklahoma,0,0,0,0.0,0.0,0.1,10,36.19,-99.56,"[36.19, -99.56]"
2010,5/11/2010,KS,Kansas,0,0,0,0.01,0.0,8.96,100,37.78,-99.85,"[37.78, -99.85]"
2010,5/12/2010,KS,Kansas,0,0,0,0.0,0.0,0.77,75,38.34,-97.54,"[38.34, -97.54]"
2010,5/12/2010,KS,Kansas,0,0,0,0.0,0.0,1.58,100,38.23,-97.66,"[38.23, -97.66]"
2010,5/12/2010,KS,Kansas,0,0,0,0.0,0.0,0.53,75,38.36,-97.47,"[38.36, -97.47]"
2010,5/12/2010,KS,Kansas,0,0,0,0.0,0.0,0.75,75,37.83,-97.79,"[37.83, -97.79]"
2010,5/12/2010,OK,Oklahoma,0,0,0,0.0,0.0,2.73,50,34.97,-99.95,"[34.97, -99.95]"
2010,5/12/2010,KS,Kansas,0,0,0,0.0,0.0,1.28,75,37.81,-96.99,"[37.81, -96.99]"
2010,5/12/2010,OK,Oklahoma,1,0,0,0.0,0.0,10.4,50,35.41,-98.96,"[35.41, -98.96]"
2010,5/12/2010,MO,Missouri,0,0,0,0.01,0.0,0.29,25,39.51,-94.47,"[39.51, -94.47]"
2010,5/13/2010,OK,Oklahoma,1,0,0,0.07,0.0,20.0,1000,35.73,-96.55,"[35.73, -96.55]"
2010,5/13/2010,OK,Oklahoma,2,0,0,0.75,0.0,22.7,500,36.0,-96.13,"[36.0, -96.13]"
2010,5/13/2010,OK,Oklahoma,1,0,0,0.12,0.0,14.1,500,35.94,-96.06,"[35.94, -96.06]"
2010,5/13/2010,OK,Oklahoma,2,0,0,0.2,0.0,6.0,300,35.59,-95.94,"[35.59, -95.94]"
2010,5/13/2010,OK,Oklahoma,2,2,0,0.4,0.0,5.1,550,36.0,-95.71,"[36.0, -95.71]"
2010,5/13/2010,OK,Oklahoma,2,0,0,0.75,0.0,6.0,450,36.22,-95.75,"[36.22, -95.75]"
2010,5/13/2010,OK,Oklahoma,0,0,0,0.01,0.0,3.1,700,36.16,-95.69,"[36.16, -95.69]"
2010,5/13/2010,OK,Oklahoma,2,2,0,0.35,0.0,8.7,1000,36.14,-95.51,"[36.14, -95.51]"
2010,5/13/2010,OK,Oklahoma,1,0,0,0.01,0.0,4.0,200,35.93,-95.13,"[35.93, -95.13]"
2010,5/13/2010,OK,Oklahoma,1,0,0,0.0,0.0,4.0,200,36.03,-94.91,"[36.03, -94.91]"
2010,5/13/2010,OK,Oklahoma,1,0,0,0.03,0.0,8.0,500,36.66,-94.83,"[36.66, -94.83]"
2010,5/13/2010,AR,Arkansas,1,0,0,0.0,0.0,0.1,75,36.12,-94.36,"[36.12, -94.36]"
2010,5/13/2010,MO,Missouri,1,0,0,0.5,0.0,2.16,200,36.91,-93.94,"[36.91, -93.94]"
2010,5/13/2010,MO,Missouri,0,0,0,0.01,0.0,0.3,50,36.92,-93.43,"[36.92, -93.43]"
2010,5/13/2010,MO,Missouri,0,0,0,0.05,0.0,4.25,200,37.01,-93.06,"[37.01, -93.06]"
2010,5/13/2010,OH,Ohio,1,0,0,0.0,0.0,2.1,150,40.83,-84.4,"[40.83, -84.4]"
2010,5/14/2010,NM,New Mexico,0,0,0,0.0,0.0,0.4,120,33.37,-105.55,"[33.37, -105.55]"
2010,5/14/2010,TX,Texas,0,0,0,0.0,0.0,2.98,100,31.75,-102.8,"[31.75, -102.8]"
2010,5/14/2010,TX,Texas,3,0,0,0.1,0.0,4.28,500,31.83,-102.73,"[31.83, -102.73]"
2010,5/14/2010,TX,Texas,0,0,0,0.0,0.0,1.27,75,31.91,-102.57,"[31.91, -102.57]"
2010,5/14/2010,TX,Texas,0,0,0,0.0,0.0,0.53,50,32.0,-101.92,"[32.0, -101.92]"
2010,5/14/2010,TX,Texas,0,0,0,0.0,0.0,0.71,75,31.32,-101.62,"[31.32, -101.62]"
2010,5/15/2010,LA,Louisiana,0,0,0,0.01,0.0,0.06,20,30.05,-90.5,"[30.05, -90.5]"
2010,5/15/2010,CO,Colorado,0,0,0,0.0,0.0,0.1,50,40.75,-104.7,"[40.75, -104.7]"
2010,5/15/2010,CO,Colorado,0,0,0,0.0,0.0,3.79,50,40.77,-104.79,"[40.77, -104.79]"
2010,5/16/2010,AR,Arkansas,0,0,0,0.0,0.0,0.1,50,35.04,-94.36,"[35.04, -94.36]"
2010,5/16/2010,NE,Nebraska,0,0,0,0.0,0.0,0.25,10,40.28,-101.83,"[40.28, -101.83]"
2010,5/16/2010,MO,Missouri,0,0,0,0.0,0.0,0.8,25,36.12,-89.99,"[36.12, -89.99]"
2010,5/16/2010,KS,Kansas,0,0,0,0.0,0.0,0.3,50,37.77,-98.56,"[37.77, -98.56]"
2010,5/16/2010,KS,Kansas,0,0,0,0.0,0.0,0.77,100,37.67,-98.37,"[37.67, -98.37]"
2010,5/17/2010,SC,South Carolina,0,0,0,0.0,0.0,0.41,50,34.25,-81.1,"[34.25, -81.1]"
2010,5/18/2010,TX,Texas,0,0,0,0.0,0.0,0.01,10,26.07,-97.22,"[26.07, -97.22]"
2010,5/18/2010,CO,Colorado,0,0,0,0.0,0.0,0.1,50,40.93,-104.76,"[40.93, -104.76]"
2010,5/18/2010,WY,Wyoming,0,0,0,0.0,0.0,5.0,50,41.03,-104.72,"[41.03, -104.72]"
2010,5/18/2010,WY,Wyoming,0,0,0,0.0,0.0,5.0,50,41.09,-104.82,"[41.09, -104.82]"
2010,5/18/2010,WY,Wyoming,0,0,0,0.0,0.0,5.0,50,41.03,-104.72,"[41.03, -104.72]"
2010,5/18/2010,TX,Texas,0,0,0,0.0,0.0,1.09,50,35.83,-102.37,"[35.83, -102.37]"
2010,5/18/2010,TX,Texas,0,0,0,0.0,0.0,1.01,100,35.8,-102.3,"[35.8, -102.3]"
2010,5/18/2010,TX,Texas,0,0,0,0.0,0.0,0.53,25,35.85,-102.17,"[35.85, -102.17]"
2010,5/18/2010,CO,Colorado,0,0,0,0.0,0.0,0.1,50,40.23,-104.91,"[40.23, -104.91]"
2010,5/18/2010,TX,Texas,0,0,0,0.0,0.0,2.22,25,35.82,-101.98,"[35.82, -101.98]"
2010,5/18/2010,TX,Texas,0,0,0,0.0,0.0,1.23,200,35.85,-101.93,"[35.85, -101.93]"
2010,5/18/2010,NE,Nebraska,0,0,0,0.0,0.0,0.25,25,41.18,-103.97,"[41.18, -103.97]"
2010,5/18/2010,WY,Wyoming,0,0,0,0.0,0.0,1.0,25,41.12,-104.23,"[41.12, -104.23]"
2010,5/18/2010,WY,Wyoming,0,0,0,0.0,0.0,1.0,25,41.17,-104.22,"[41.17, -104.22]"
2010,5/18/2010,WY,Wyoming,0,0,0,0.0,0.0,0.25,25,41.17,-104.17,"[41.17, -104.17]"
2010,5/18/2010,WY,Wyoming,0,0,0,0.0,0.0,0.25,25,41.17,-104.17,"[41.17, -104.17]"
2010,5/18/2010,WY,Wyoming,0,0,0,0.0,0.0,0.25,25,41.17,-104.24,"[41.17, -104.24]"
2010,5/18/2010,TX,Texas,2,0,0,0.04,0.0,4.99,300,35.91,-101.47,"[35.91, -101.47]"
2010,5/18/2010,OK,Oklahoma,0,0,0,0.0,0.0,0.55,25,36.83,-101.67,"[36.83, -101.67]"
2010,5/18/2010,CO,Colorado,0,0,0,0.0,0.0,1.55,25,39.06,-102.51,"[39.06, -102.51]"
2010,5/18/2010,WY,Wyoming,2,0,0,0.05,0.0,1.5,100,41.18,-104.37,"[41.18, -104.37]"
2010,5/18/2010,CO,Colorado,0,0,0,0.01,0.0,2.34,75,38.53,-102.61,"[38.53, -102.61]"
2010,5/18/2010,TX,Texas,0,0,0,0.0,0.0,0.52,25,36.2,-102.65,"[36.2, -102.65]"
2010,5/18/2010,TX,Texas,0,0,0,0.0,0.0,4.08,25,36.23,-102.37,"[36.23, -102.37]"
2010,5/18/2010,TX,Texas,0,0,0,0.0,0.0,1.06,50,36.42,-102.11,"[36.42, -102.11]"
2010,5/18/2010,TX,Texas,0,0,0,0.01,0.0,1.4,880,36.42,-101.8,"[36.42, -101.8]"
2010,5/18/2010,TX,Texas,0,0,0,0.0,0.0,0.55,25,36.32,-101.43,"[36.32, -101.43]"
2010,5/19/2010,OK,Oklahoma,0,0,0,0.0,0.0,0.5,50,35.9,-99.76,"[35.9, -99.76]"
2010,5/19/2010,TX,Texas,1,0,0,0.03,0.0,0.44,100,35.91,-101.47,"[35.91, -101.47]"
2010,5/19/2010,OK,Oklahoma,1,0,0,0.0,0.0,0.5,30,36.44,-99.62,"[36.44, -99.62]"
2010,5/19/2010,TX,Texas,0,0,0,0.0,0.0,1.12,50,36.07,-100.82,"[36.07, -100.82]"
2010,5/19/2010,OK,Oklahoma,0,0,0,0.0,0.0,5.9,40,35.92,-99.38,"[35.92, -99.38]"
2010,5/19/2010,OK,Oklahoma,0,0,0,0.0,0.0,0.1,50,36.12,-97.91,"[36.12, -97.91]"
2010,5/19/2010,OK,Oklahoma,0,0,0,0.0,0.0,0.1,10,36.11,-97.72,"[36.11, -97.72]"
2010,5/19/2010,OK,Oklahoma,0,0,0,0.0,0.0,1.56,20,36.11,-97.59,"[36.11, -97.59]"
2010,5/19/2010,OK,Oklahoma,1,1,0,0.0,0.0,14.0,75,35.97,-98.14,"[35.97, -98.14]"
2010,5/19/2010,KS,Kansas,0,0,0,0.0,0.0,0.13,30,37.9,-100.57,"[37.9, -100.57]"
2010,5/19/2010,KS,Kansas,0,0,0,0.0,0.0,0.24,30,37.82,-100.46,"[37.82, -100.46]"
2010,5/19/2010,KS,Kansas,0,0,0,0.0,0.0,0.44,50,37.88,-100.76,"[37.88, -100.76]"
2010,5/19/2010,KS,Kansas,0,0,0,0.0,0.0,0.45,50,37.9,-100.62,"[37.9, -100.62]"
2010,5/19/2010,OK,Oklahoma,1,0,0,0.0,0.0,10.55,200,36.12,-97.33,"[36.12, -97.33]"
2010,5/19/2010,OK,Oklahoma,0,0,0,0.0,0.0,0.1,10,36.13,-97.35,"[36.13, -97.35]"
2010,5/19/2010,KS,Kansas,0,0,0,0.0,0.0,0.28,30,37.96,-100.57,"[37.96, -100.57]"
2010,5/19/2010,KS,Kansas,0,0,0,0.0,0.0,0.17,30,37.81,-100.36,"[37.81, -100.36]"
2010,5/19/2010,KS,Kansas,0,0,0,0.0,0.0,0.43,50,37.8,-100.33,"[37.8, -100.33]"
2010,5/19/2010,OK,Oklahoma,0,0,0,0.0,0.0,0.1,50,35.79,-96.47,"[35.79, -96.47]"
2010,5/19/2010,OK,Oklahoma,1,0,0,0.01,0.0,5.0,600,35.85,-96.32,"[35.85, -96.32]"
2010,5/19/2010,OK,Oklahoma,1,0,0,0.0,0.0,1.4,25,35.52,-96.78,"[35.52, -96.78]"
2010,5/19/2010,WA,Washington,0,0,0,0.0,0.0,0.23,100,47.19,-119.15,"[47.19, -119.15]"
2010,5/19/2010,OK,Oklahoma,1,0,0,0.0,0.0,17.5,375,34.58,-97.27,"[34.58, -97.27]"
2010,5/19/2010,OK,Oklahoma,1,0,0,0.0,0.0,8.0,500,35.58,-96.53,"[35.58, -96.53]"
2010,5/19/2010,OK,Oklahoma,1,0,0,0.01,0.0,10.0,500,35.36,-96.33,"[35.36, -96.33]"
2010,5/20/2010,TX,Texas,0,0,0,0.0,0.0,1.16,25,32.5,-97.03,"[32.5, -97.03]"
2010,5/20/2010,TX,Texas,0,0,0,0.01,0.0,0.51,25,32.3,-96.53,"[32.3, -96.53]"
2010,5/20/2010,MO,Missouri,0,0,0,0.0,0.0,0.16,25,38.66,-93.65,"[38.66, -93.65]"
2010,5/20/2010,MO,Missouri,0,0,0,0.01,0.0,0.45,25,38.69,-93.28,"[38.69, -93.28]"
2010,5/20/2010,TX,Texas,0,0,0,0.0,0.0,0.02,10,31.81,-96.77,"[31.81, -96.77]"
2010,5/20/2010,MS,Mississippi,0,0,0,0.04,0.0,3.5,75,31.54,-89.36,"[31.54, -89.36]"
2010,5/21/2010,IL,Illinois,0,0,0,0.0,0.0,0.12,10,39.78,-87.87,"[39.78, -87.87]"
2010,5/21/2010,IL,Illinois,0,0,0,0.0,0.0,0.11,10,39.85,-87.73,"[39.85, -87.73]"
2010,5/21/2010,OH,Ohio,1,0,0,0.11,0.0,4.27,50,39.03,-83.88,"[39.03, -83.88]"
2010,5/21/2010,WY,Wyoming,0,0,0,0.0,0.0,0.25,20,42.32,-105.12,"[42.32, -105.12]"
2010,5/21/2010,KY,Kentucky,1,0,0,0.04,0.0,1.75,75,37.8,-86.17,"[37.8, -86.17]"
2010,5/21/2010,OH,Ohio,1,0,0,0.14,0.0,2.97,75,38.71,-83.65,"[38.71, -83.65]"
2010,5/22/2010,SD,South Dakota,0,0,0,0.0,0.0,0.48,50,45.29,-100.12,"[45.29, -100.12]"
2010,5/22/2010,SD,South Dakota,1,0,0,0.0,0.0,0.5,100,45.42,-99.79,"[45.42, -99.79]"
2010,5/22/2010,SD,South Dakota,4,0,0,0.0,0.0,5.7,1200,45.45,-99.75,"[45.45, -99.75]"
2010,5/22/2010,TX,Texas,0,0,0,0.0,0.0,1.77,150,30.81,-103.25,"[30.81, -103.25]"
2010,5/22/2010,SD,South Dakota,0,0,0,0.0,0.0,0.28,30,45.48,-99.46,"[45.48, -99.46]"
2010,5/22/2010,SD,South Dakota,0,0,0,0.0,0.0,0.19,30,45.5,-99.16,"[45.5, -99.16]"
2010,5/22/2010,SD,South Dakota,0,0,0,0.0,0.0,0.21,10,45.51,-99.15,"[45.51, -99.15]"
2010,5/22/2010,SD,South Dakota,2,0,0,0.0,0.0,18.64,200,45.54,-99.01,"[45.54, -99.01]"
2010,5/22/2010,TX,Texas,0,0,0,0.0,0.0,0.25,150,30.82,-103.3,"[30.82, -103.3]"
2010,5/22/2010,SD,South Dakota,1,0,0,0.0,0.0,1.62,100,44.87,-99.39,"[44.87, -99.39]"
2010,5/22/2010,NE,Nebraska,0,0,0,0.04,0.0,1.03,20,42.94,-100.27,"[42.94, -100.27]"
2010,5/22/2010,SD,South Dakota,2,0,0,0.0,0.0,1.29,100,45.86,-98.31,"[45.86, -98.31]"
2010,5/22/2010,SD,South Dakota,2,0,0,0.08,0.0,2.85,150,43.38,-99.87,"[43.38, -99.87]"
2010,5/22/2010,NE,Nebraska,2,0,0,0.12,0.0,9.01,20,42.94,-99.92,"[42.94, -99.92]"
2010,5/23/2010,TX,Texas,2,0,0,0.02,0.0,3.96,300,31.01,-103.44,"[31.01, -103.44]"
2010,5/23/2010,KS,Kansas,0,0,0,0.0,0.0,2.0,25,39.26,-101.36,"[39.26, -101.36]"
2010,5/23/2010,CO,Colorado,1,0,0,0.01,0.0,7.9,100,37.49,-102.71,"[37.49, -102.71]"
2010,5/23/2010,OK,Oklahoma,0,0,0,0.0,0.0,2.05,25,36.53,-102.9,"[36.53, -102.9]"
2010,5/23/2010,NM,New Mexico,2,0,0,0.27,0.0,21.96,440,36.36,-103.14,"[36.36, -103.14]"
2010,5/23/2010,KS,Kansas,0,0,0,0.0,0.0,0.05,10,39.28,-101.88,"[39.28, -101.88]"
2010,5/23/2010,KS,Kansas,0,0,0,0.0,0.0,0.05,10,39.29,-101.84,"[39.29, -101.84]"
2010,5/23/2010,NM,New Mexico,0,0,0,0.0,0.0,2.53,100,36.36,-103.14,"[36.36, -103.14]"
2010,5/23/2010,KS,Kansas,1,0,0,0.03,0.0,6.36,50,39.48,-101.62,"[39.48, -101.62]"
2010,5/23/2010,NM,New Mexico,1,0,0,0.01,0.0,5.67,175,35.89,-103.19,"[35.89, -103.19]"
2010,5/23/2010,NM,New Mexico,2,0,0,0.33,0.0,8.82,440,36.11,-103.17,"[36.11, -103.17]"
2010,5/23/2010,KS,Kansas,0,0,0,0.0,0.0,1.87,25,39.54,-101.58,"[39.54, -101.58]"
2010,5/23/2010,NM,New Mexico,1,0,0,0.12,0.0,4.2,100,36.27,-103.13,"[36.27, -103.13]"
2010,5/23/2010,NM,New Mexico,1,0,0,0.0,0.0,9.33,175,36.07,-103.13,"[36.07, -103.13]"
2010,5/24/2010,NE,Nebraska,0,0,0,0.0,0.0,0.5,75,41.23,-103.67,"[41.23, -103.67]"
2010,5/24/2010,NE,Nebraska,0,0,0,0.0,0.0,0.25,50,41.94,-103.51,"[41.94, -103.51]"
2010,5/24/2010,NE,Nebraska,0,0,0,0.0,0.0,0.25,50,41.82,-103.67,"[41.82, -103.67]"
2010,5/24/2010,NE,Nebraska,0,0,0,0.0,0.0,0.25,100,41.27,-103.81,"[41.27, -103.81]"
2010,5/24/2010,SD,South Dakota,2,0,0,0.1,0.0,22.25,440,44.53,-102.12,"[44.53, -102.12]"
2010,5/24/2010,ND,North Dakota,1,0,0,0.0,0.0,3.0,50,48.4,-97.44,"[48.4, -97.44]"
2010,5/24/2010,MN,Minnesota,0,0,0,0.0,0.0,4.0,50,48.33,-97.05,"[48.33, -97.05]"
2010,5/24/2010,SD,South Dakota,0,0,0,0.0,0.0,4.86,100,44.95,-102.08,"[44.95, -102.08]"
2010,5/24/2010,NE,Nebraska,0,0,0,0.0,0.0,0.25,50,42.2,-103.02,"[42.2, -103.02]"
2010,5/24/2010,ND,North Dakota,0,0,0,0.0,0.0,0.1,10,46.85,-97.96,"[46.85, -97.96]"
2010,5/24/2010,SD,South Dakota,2,0,0,0.1,0.0,22.85,440,45.17,-102.15,"[45.17, -102.15]"
2010,5/24/2010,MN,Minnesota,0,0,0,0.0,0.0,1.0,20,47.45,-96.68,"[47.45, -96.68]"
2010,5/24/2010,SD,South Dakota,2,0,0,0.1,0.0,8.23,440,45.44,-102.16,"[45.44, -102.16]"
