fat,len,wid,slat,slon
0,0.5,20,37.4,-100.01
0,1.0,70,38.95,-100.48
0,25.72,400,41.67,-75.37
0,0.5,100,33.6,-80.85
0,0.5,50,36.95,-77.77
0,1.0,400,44.35,-100.82
0,0.1,15,46.23,-100.63
0,5.0,50,36.55,-97.42
0,10.5,150,33.85,-91.95
0,0.39,50,42.2581,-98.3246
0,3.21,100,42.3327,-92.6384
0,1.0,400,40.8784,-94.5653
0,0.1,50,43.33,-97.98
0,0.5,200,41.8,-73.12
0,6.46,25,38.3539,-93.7857
0,0.5,50,43.52,-96.0
1,9.8,150,35.1,-92.32
0,0.5,25,35.35,-79.05
0,2.7,50,35.52,-92.27
0,6.9,50,40.3779,-91.6274
0,0.1,30,42.25,-94.88
0,0.04,100,40.6185,-97.6994
0,7.5,15,39.23,-108.82
3,13.73,440,38.859,-84.2328
0,3.0,50,40.17,-97.47
0,1.1,175,39.688,-78.376
0,1.63,300,45.1365,-94.9011
0,0.83,50,43.9552,-94.6083
0,0.1,50,40.58,-102.22
0,0.1,30,36.52,-96.75
0,0.1,10,41.98,-104.97
0,0.2,25,37.67,-87.33
0,0.3,50,35.788,-101.747
0,20.0,150,32.1,-93.62
0,2.0,100,37.15,-99.48
0,4.1,175,47.33,-122.59
0,4.2,200,35.13,-86.78
0,2.76,75,34.4226,-86.2845
0,1.7,60,38.2016,-84.256
6,31.0,880,36.07,-89.03
0,5.71,600,35.454,-97.699
0,2.14,50,40.803,-91.9699
0,1.5,30,36.08,-79.93
0,14.62,440,36.4978,-92.5886
0,0.16,100,34.2,-98.97
0,6.27,200,34.137,-90.9843
0,0.68,200,41.6051,-85.0271
0,0.2,40,33.62,-100.82
0,0.1,15,39.77,-96.65
0,0.25,50,27.97,-97.64
0,6.31,80,34.4617,-88.0607
0,1.03,40,36.899,-87.4826
0,0.3,40,34.63,-102.75
0,0.4,500,44.48,-70.78
0,1.0,50,38.58,-101.48
0,11.67,250,46.6397,-97.55
0,0.17,50,43.63,-96.9
0,0.5,50,35.63,-75.48
0,0.08,25,38.9285,-105.26700000000001
0,0.1,20,32.45,-87.22
0,1.69,100,42.14,-72.23
1,1.0,880,31.43,-87.12
0,0.72,20,43.3208,-92.4509
0,11.12,150,37.8,-98.73
0,5.0,300,41.5,-79.02
0,0.25,40,32.15,-93.34
0,0.5,50,39.62,-77.6
0,0.32,100,39.0268,-104.008
0,0.2,25,41.82,-92.98
0,4.23,50,29.511,-95.235
0,0.1,10,44.73,-94.5
0,0.91,100,34.79,-76.67
0,0.3,20,38.18,-99.12
0,3.51,75,35.64,-89.98
0,0.1,40,33.27,-102.83
0,3.64,50,39.3114,-90.7808
0,16.59,1100,36.4307,-94.8135
0,0.3,40,33.98,-103.58
0,6.0,100,34.88,-98.32
0,0.5,50,29.8587,-89.77799999999999
0,0.1,30,31.92,-98.03
0,0.1,0,33.28,-80.98
0,2.0,100,31.23,-89.32
0,0.1,23,33.67,-97.53
0,0.3,20,36.65,-99.08
0,0.1,50,39.9,-103.58
0,9.42,25,35.9193,-100.3029
0,0.01,20,33.3151,-93.7549
2,6.78,440,37.7748,-91.7129
0,0.1,10,46.8,-101.27
0,0.5,40,32.6,-81.85
0,5.0,75,36.5,-93.52
0,5.96,150,32.68,-89.75
0,0.1,10,31.52,-82.65
0,0.19,50,36.299,-89.7481
0,0.1,15,32.4,-97.23
0,0.09,50,34.14,-101.56
0,4.96,350,30.96,-93.0201
0,1.0,150,40.95,-95.92
0,18.0,440,31.3,-89.7
0,5.0,50,47.25,-110.5
0,1.0,10,42.2334,-111.324
0,4.1,600,34.324,-98.809
0,0.2,50,39.7,-102.38
0,0.1,20,40.58,-102.43
0,1.0,40,31.38,-91.4
0,8.94,200,32.5699,-86.4854
0,2.38,1000,31.1128,-87.07
0,2.0,30,35.57,-81.72
0,14.32,100,31.57,-86.375
0,0.1,25,35.08,-102.2
0,0.5,0,39.57,-111.42
3,29.0,1000,35.0,-87.48
0,13.2,400,39.78,-85.95
0,2.0,25,26.5,-97.92
0,6.0,150,42.1044,-76.7103
0,0.0,20,41.0,-95.8
0,1.0,40,37.4113,-100.959
0,6.4,250,45.213,-94.9811
0,0.2,30,42.7,-93.42
0,1.0,50,30.28,-81.42
0,0.86,30,27.41,-81.7
0,4.62,150,42.21,-77.2
0,2.0,35,40.85,-98.65
0,0.2,50,37.63,-87.13
0,0.1,10,41.12,-90.4
0,0.5,50,37.65,-105.92
0,1.0,100,35.63,-77.07
0,1.6,100,27.8766,-82.5025
0,10.84,300,33.4171,-96.2788
0,9.17,50,31.1978,-92.5794
0,29.14,200,42.1257,-89.5406
0,3.0,20,46.0,-99.77
0,3.64,300,36.2867,-86.7464
0,1.8,25,33.72,-92.68
0,3.87,200,46.4303,-87.8369
0,0.28,50,38.9517,-104.6513
0,0.1,50,31.6,-103.7
0,0.7,50,35.2,-97.82
0,2.0,30,46.4,-100.6
0,0.1,50,44.47,-95.82
0,5.01,200,42.6066,-82.932
0,0.3,35,41.88,-93.88
0,8.77,700,31.6716,-92.2606
0,1.51,40,31.94,-90.4
0,6.48,70,37.2531,-89.95200000000001
0,5.0,500,34.8495,-98.8949
0,0.14,50,32.57,-101.78
0,1.0,100,32.63,-101.23
0,0.2,50,36.8,-89.4
0,5.7,350,33.4,-86.78
0,1.0,20,39.47,-99.25
0,3.0,50,33.32,-96.78
0,4.0,30,41.3,-86.12
0,0.1,50,39.93,-102.95
0,0.35,10,39.22,-99.47
0,2.07,50,33.9975,-103.0777
0,0.1,30,46.08,-94.95
0,2.0,60,33.32,-81.97
0,1.0,275,36.4523,-96.3937
0,1.87,300,33.6349,-88.6019
0,3.26,300,38.3244,-86.8761
0,0.77,200,31.3,-92.45299999999999
0,1.0,25,45.48,-92.1
0,4.0,30,46.8589,-102.51100000000001
0,0.1,10,34.904,-98.6623
0,7.69,150,37.2893,-76.071
2,11.0,150,35.83,-85.97
0,1.0,100,36.3,-76.25
0,16.5,150,34.5,-92.7
0,0.95,30,29.5673,-90.6987
0,0.01,10,38.8111,-94.5321
0,0.1,20,41.02,-100.57
0,0.1,10,41.53,-90.52
0,0.8,75,35.8304,-86.14399999999999
0,10.0,23,30.57,-94.68
0,3.2,75,42.93,-74.18
0,7.78,600,33.42,-88.37
0,2.7,75,33.8887,-94.4157
0,2.5,150,34.12,-87.37
0,0.47,50,38.23,-101.58
0,0.01,1,48.0671,-107.111
0,8.0,10,31.33,-83.05
0,0.0,20,41.97,-92.67
0,0.1,30,39.85,-88.18
0,4.32,100,32.444,-83.313
0,1.0,50,42.1,-100.88
0,2.11,50,37.0407,-96.7519
0,0.1,50,36.8957,-95.8727
0,0.1,50,34.67,-102.5
0,1.5,10,41.0,-103.05
0,0.1,50,44.45,-97.65
0,5.0,10,30.63,-82.92
0,4.2,40,33.88,-92.5
0,25.0,0,40.08,-95.05
0,0.1,20,40.6,-102.73
0,0.43,25,45.329,-91.7909
0,4.5,40,40.6,-97.03
0,19.12,200,42.3339,-104.5405
0,1.09,100,43.6905,-73.9874
0,0.1,10,42.5,-91.98
0,2.27,50,29.5246,-96.0669
0,7.17,300,44.2466,-93.1307
0,5.0,100,36.3005,-87.0446
0,0.01,20,33.359,-97.0985
0,1.0,110,39.03,-98.85
0,0.1,30,37.9,-89.82
0,1.5,200,30.6,-97.85
0,0.1,20,40.35,-102.97
0,19.17,100,31.01,-90.18
0,4.02,50,39.7,-87.71
0,0.25,50,35.03,-100.67
0,5.0,30,43.37,-103.93
0,0.2,25,34.73,-100.53
0,0.2,30,42.22,-94.48
0,10.0,25,43.98,-90.42
0,0.06,30,40.0844,-88.3192
0,2.86,200,33.6199,-104.639
0,11.62,440,38.46,-102.05
0,0.5,50,40.63,-89.0
0,0.72,125,37.6119,-85.8667
0,3.0,100,32.58,-89.0
0,4.35,100,45.37,-93.84
0,0.79,50,32.0386,-98.5161
0,0.5,25,35.95,-79.08
0,2.34,30,45.5227,-94.2668
0,0.25,20,28.1846,-97.2825
0,0.5,75,38.72,-98.85
0,0.1,50,43.23,-96.9
0,4.2,50,36.38,-84.45
0,0.2,30,29.8,-101.17
0,0.91,150,32.7483,-92.2661
0,0.14,50,39.9706,-82.529
1,31.5,500,35.45,-93.78
0,0.23,20,42.9,-106.32
0,4.11,90,32.8899,-83.2291
0,1.5,40,34.8,-82.6
0,0.2,30,47.92,-96.62
0,0.0,0,46.28,-108.53
0,3.0,1,42.15,-98.75
0,3.99,50,40.8142,-96.4383
0,0.11,10,35.2954,-77.1818
0,0.79,50,43.9071,-95.7834
0,0.14,30,27.8278,-97.796
0,0.1,100,34.4,-102.3
0,0.24,20,34.3015,-86.9734
0,2.0,100,35.7,-96.03
0,22.28,200,34.51,-81.967
0,1.0,80,46.49,-98.7
0,4.62,50,41.3029,-83.1045
6,14.0,1150,43.75,-97.68
0,2.1,350,39.6684,-97.9971
0,3.15,75,40.694,-80.943
0,0.23,40,37.1345,-93.3621
0,3.0,200,39.4,-77.55
0,0.76,75,41.465,-83.223
0,3.5,50,38.2,-89.65
0,1.87,100,39.8584,-97.5478
0,0.8,50,35.48,-97.53
0,2.4,50,30.4085,-85.7476
0,4.8,100,37.63,-90.77
0,0.41,100,30.4802,-103.46
0,0.0,20,46.17,-98.75
0,0.54,80,30.8693,-87.3268
0,1.0,125,35.5298,-93.7768
0,0.4,150,32.73,-86.15
0,2.41,200,34.996,-77.64
1,6.99,250,30.219,-92.3142
0,1.0,200,45.27,-92.95
0,1.0,200,29.47,-101.02
0,0.7,20,38.33,-108.88
0,0.2,10,45.74,-100.77
0,112.0,150,39.23,-86.62
0,7.36,300,40.94,-95.18
0,1.67,50,36.53,-77.11
0,4.12,75,32.385,-93.0421
0,8.43,700,32.6688,-88.5451
0,1.37,500,32.8291,-96.9811
0,0.51,50,37.97,-98.02
0,3.64,150,43.336000000000006,-82.76299999999999
0,5.0,20,38.4,-113.02
0,10.7,900,36.16,-93.7
0,0.0,30,41.48,-91.75
0,1.56,35,47.91,-100.59
0,0.43,25,38.6767,-101.374
0,9.4,1760,37.8838,-101.432
0,0.6,15,45.72,-97.48
0,21.51,300,31.7295,-87.0864
0,0.5,50,40.52,-95.13
0,1.71,55,41.82,-97.87
0,2.5,150,38.75,-82.4
0,4.0,400,30.67,-96.37
0,2.65,50,32.739,-85.2892
0,2.0,200,35.08,-81.03
0,16.0,250,47.3,-95.83
0,0.1,10,46.9,-98.7
0,0.1,50,39.57,-90.65
0,6.6,150,38.0697,-98.6614
0,0.1,23,30.48,-86.5
0,0.1,25,40.1797,-85.4339
0,7.0,130,32.38,-80.63
0,0.03,55,31.8789,-81.8201
0,8.0,50,34.43,-93.28
0,2.3,100,33.48,-101.43
0,0.01,10,31.17,-83.54
0,0.71,100,42.978,-95.0574
0,0.5,30,31.9,-89.43
0,0.62,40,31.7717,-90.0531
0,5.0,500,30.83,-95.38
0,1.66,50,42.7,-94.12
0,0.1,20,38.54,-87.99
0,1.5,150,41.2507,-78.5321
0,1.5,30,35.77,-98.52
0,0.1,30,41.3,-72.32
0,2.16,400,41.36,-87.92
0,0.1,20,40.48,-82.9
0,0.22,75,39.5671,-89.6256
0,0.1,20,35.07,-77.37
0,3.03,150,30.83,-85.18
0,0.35,50,39.098,-75.667
0,4.0,20,42.08,-96.17
0,0.2,50,31.83,-99.65
0,0.1,10,38.25,-103.12
0,0.5,200,35.22,-95.38
0,2.07,30,42.01,-103.45
0,3.0,150,41.17,-96.05
0,7.82,400,45.7277,-92.8743
0,11.06,150,38.5613,-102.60700000000001
0,1.97,60,31.9662,-94.7597
0,2.3,15,45.6723,-122.5651
0,0.3,25,36.82,-76.33
0,14.25,200,31.5446,-88.1577
0,0.01,10,38.984,-96.5904
0,0.04,10,38.26,-85.7
0,0.01,5,46.48,-122.74
0,2.5,20,40.58,-96.6
0,3.0,30,48.7,-100.43
0,0.8,200,36.03,-93.93
0,0.3,25,30.78,-89.47
0,6.0,20,27.75,-82.7
0,8.1,500,34.51,-92.74
0,0.03,20,43.88,-94.18
0,0.2,50,38.57,-101.88
0,0.01,50,34.6207,-117.3743
0,3.0,60,46.0,-99.43
0,3.5,400,35.79,-94.54
0,0.5,50,30.2942,-83.3
0,1.33,500,31.8935,-101.594
0,13.42,200,37.098,-88.8781
0,0.1,23,34.85,-98.25
0,0.2,35,30.7,-96.85
0,2.7,40,41.88,-93.28
0,0.1,50,40.28,-103.55
0,2.0,50,26.65,-81.92
0,1.34,50,38.5046,-100.3449
0,10.0,50,34.75,-85.72
0,15.0,300,35.97,-89.17
0,0.2,50,42.83,-112.21
0,0.1,20,36.18,-81.65
0,0.1,10,36.4533,-98.0338
0,0.18,25,43.5482,-92.3902
0,4.2,440,42.35,-91.25
0,6.0,120,34.17,-87.68
0,2.0,50,46.37,-98.38
0,29.07,1760,38.8381,-95.3665
0,1.62,20,30.27,-92.62
0,1.0,100,30.32,-86.13
0,0.3,25,43.15,-91.98
0,5.6,600,35.4601,-94.3993
0,0.75,75,34.146,-101.137
0,6.5,800,35.5026,-95.4784
0,0.7,50,41.13,-104.69
0,0.2,30,34.95,-100.9
2,11.5,800,41.3239,-88.9504
0,3.5,80,38.25,-89.22
0,0.75,50,42.59,-91.0
0,0.1,50,39.97,-96.55
0,1.5,200,36.7885,-95.5027
0,10.09,600,30.0105,-90.0
0,1.5,75,34.9,-77.95
0,0.1,10,31.12,-81.72
0,0.2,30,33.03,-79.62
0,5.5,150,31.68,-94.42
0,1.5,60,30.25,-84.32
0,7.0,100,44.78,-93.8
0,3.0,25,48.16,-97.97
0,0.1,75,38.52,-77.93
0,2.0,440,35.6,-82.57
0,0.1,0,40.8,-102.52
0,3.0,500,30.23,-97.7
0,0.7,50,33.9481,-86.0423
0,3.0,40,40.43,-88.75
0,2.9,50,30.5203,-88.5481
0,0.02,50,41.56,-84.83
0,2.08,100,38.7318,-77.5454
16,18.0,880,36.12,-89.52
0,0.1,25,48.11,-98.77
0,2.0,50,32.6,-96.75
0,0.5,25,45.12,-92.33
0,0.38,25,35.5878,-77.8092
0,2.6,50,34.209,-81.917
0,1.0,100,34.25,-86.65
0,0.1,25,42.58,-92.73
0,0.3,100,41.15,-96.5
0,15.0,15,43.33,-85.82
0,0.2,23,29.3,-96.08
0,0.1,0,38.58,-121.53
0,0.1,30,35.92,-95.97
0,5.0,100,40.22,-74.75
0,3.96,100,32.0462,-94.4226
0,0.16,25,45.6989,-95.2829
0,1.0,100,36.17,-76.32
0,8.05,50,34.8103,-80.6373
0,1.5,80,38.17,-99.35
0,0.29,25,46.1217,-103.415
0,1.74,100,34.3623,-88.318
0,0.5,30,35.22,-90.2
0,1.0,100,38.27,-78.1
0,2.63,125,36.906,-86.273
0,2.0,75,32.85,-89.33
0,0.9,50,32.49,-100.46
0,5.0,550,43.17,-101.98
0,0.03,30,33.0814,-97.4511
0,1.69,50,32.88,-97.49
0,12.8,500,34.05,-85.93
0,4.5,100,33.58,-86.28
0,0.17,10,37.77,-94.44
0,0.1,20,40.03,-103.03
0,0.01,25,38.2696,-95.5289
0,0.1,25,45.07,-94.98
0,12.0,25,43.4709,-112.7636
0,1.0,20,30.45,-92.17
0,0.05,10,35.73,-76.63
0,9.44,100,36.8815,-93.738
0,2.01,40,33.14,-81.13
1,66.35,1320,32.6393,-88.8665
0,3.0,70,48.71,-103.61
0,11.0,200,35.57,-91.08
0,2.0,25,40.87,-98.03
0,9.0,900,45.68,-98.43
0,0.37,50,34.44,-94.71
0,2.0,50,34.65,-77.05
0,0.05,25,38.89,-94.81
0,0.83,75,38.0536,-96.6675
0,2.7,80,38.52,-82.32
0,0.1,20,36.17,-101.75
0,4.0,0,46.82,-100.15
0,20.0,200,38.2,-103.13
0,6.79,200,34.5988,-92.1469
0,0.3,0,28.45,-82.45
0,0.4,40,34.72,-101.57
0,0.2,25,46.06,-96.51
0,2.0,440,37.6335,-92.5536
0,0.2,40,33.68,-82.33
0,1.36,110,36.8523,-87.5913
0,0.25,20,46.95,-98.1
0,0.1,10,26.88,-80.6
0,0.1,25,34.62,-79.0
0,0.3,25,34.59,-93.97
0,7.0,50,44.28,-95.2
0,3.83,200,36.6784,-93.578
0,9.5,200,39.77,-93.55
0,1.0,100,27.53,-81.82
0,10.72,200,37.9,-100.15
0,10.0,20,44.47,-108.45
0,0.47,50,37.8596,-97.0325
0,1.18,75,34.5717,-87.7332
0,0.1,50,30.4,-86.87
0,6.0,75,36.5188,-98.0202
0,0.2,10,40.02,-76.13
0,1.4,20,46.3618,-90.1578
0,1.0,10,44.75,-102.03
0,0.87,100,33.801,-81.62
0,0.18,50,30.7979,-90.6077
0,13.6,400,31.4642,-91.0279
0,0.1,0,39.83,-94.85
0,13.24,400,35.2398,-91.9072
0,1.0,50,29.6,-94.7
0,13.5,1600,37.27,-99.42
0,0.8,50,36.054,-83.4889
0,17.58,1760,31.323,-100.6501
0,0.5,100,40.45,-89.78
0,3.0,100,30.3652,-98.057
0,0.12,75,35.6539,-78.6334
0,2.0,50,35.32,-97.4
0,5.0,200,35.25,-94.45
0,0.2,50,46.23,-96.75
0,2.86,150,37.7682,-87.0605
0,0.1,100,40.85,-103.07
0,1.8,500,36.5379,-94.8236
0,0.8,50,37.43,-89.62
0,0.1,50,40.28,-103.83
0,2.0,75,39.55,-100.08
0,0.1,50,36.22,-87.37
0,1.0,50,41.88,-93.77
0,0.5,30,35.53,-93.15
0,0.01,15,28.69,-81.06
0,1.2,30,26.697,-80.068
0,1.75,250,48.02,-94.98
0,0.1,80,39.82,-87.5
0,1.77,120,32.4987,-91.257
0,7.2,150,33.38,-89.68
0,0.67,30,42.6149,-94.0476
0,2.5,50,43.22,-83.97
0,2.5,125,40.22,-77.35
0,0.5,50,37.7,-89.33
0,0.2,10,26.18,-80.98
0,0.27,10,47.5996,-102.1
0,7.72,250,31.4568,-95.0273
0,4.0,80,33.68,-88.2
0,3.0,50,38.37,-90.12
0,0.54,25,41.2342,-98.1168
0,0.1,25,41.88,-101.25
0,3.0,100,34.35,-81.68
0,0.79,50,27.9723,-82.7178
0,0.67,30,43.7197,-108.447
0,1.29,50,31.42,-89.81
0,0.3,35,46.18,-98.58
0,0.47,50,38.61,-98.37
0,2.0,200,36.7398,-76.5827
0,6.0,20,42.33,-98.25
0,3.0,50,36.3,-97.32
0,5.24,150,32.9719,-85.3688
0,0.1,30,32.3,-100.95
1,19.3,400,37.37,-89.33
0,2.21,50,42.4273,-94.2883
0,0.25,50,41.46,-104.74
0,0.5,1000,32.74,-80.09
0,37.89,500,31.247,-92.4784
0,0.12,50,31.927,-88.469
0,2.09,75,40.67,-73.99
0,0.1,20,37.92,-97.52
0,10.0,400,43.95,-98.27
0,0.14,20,46.19,-98.16
0,1.0,100,36.73,-76.58
0,1.5,30,35.92,-79.55
0,0.6,100,35.352,-84.99600000000001
0,2.0,50,38.82,-83.25
0,0.1,30,41.28,-84.92
0,0.5,50,40.98,-102.42
0,4.0,50,39.15,-91.75
0,0.1,10,45.82,-119.25
0,4.12,700,40.9207,-97.90299999999999
0,17.0,150,47.54,-97.3
0,0.1,0,34.25,-118.6
0,0.2,20,36.62,-88.23
0,20.21,1300,40.4926,-98.1207
0,2.0,150,35.65,-103.05
0,0.2,13,25.47,-80.47
0,10.0,440,40.72,-76.12
0,0.05,10,35.8899,-76.2484
0,3.05,50,44.646,-88.363
0,13.9,325,36.713,-86.9166
0,1.2,75,38.97,-89.37
0,0.2,25,41.8,-92.92
0,0.5,20,40.67,-87.7
0,0.25,50,37.6081,-100.588
0,2.5,30,40.13,-97.48
0,2.8,50,32.48,-88.07
0,14.8,225,43.5006,-92.2469
0,0.5,25,35.42,-79.48
0,1.43,100,38.3829,-100.727
0,0.64,50,38.88,-97.50200000000001
0,19.68,440,39.9445,-87.9026
0,2.65,50,36.223,-86.461
0,0.2,20,32.43,-100.58
0,1.28,50,42.77,-89.51
0,2.7,150,41.8782,-85.9497
0,4.31,50,29.2987,-95.3045
0,2.0,500,41.45,-97.22
0,8.2,100,38.9,-99.78
0,2.2,250,34.9536,-88.2448
0,0.1,10,43.0,-74.55
0,7.82,500,31.1104,-85.5078
0,0.1,30,41.22,-103.32
0,6.33,100,37.3593,-100.516
0,1.0,110,37.08,-97.25
0,23.95,300,32.402,-89.7807
0,0.1,30,31.8,-85.95
0,0.1,30,33.5,-82.42
0,10.82,75,31.5459,-85.0784
0,0.65,100,34.95,-92.05
0,0.5,55,37.4,-98.08
0,0.2,30,42.52,-92.45
0,0.6,30,43.72,-88.57
0,0.5,50,38.7,-83.1
0,2.77,50,40.8518,-91.7564
0,0.5,25,42.5793,-105.7104
0,1.5,200,33.32,-86.8
0,3.0,200,30.52,-87.45
0,4.0,30,49.07,-102.65
0,9.25,1000,32.9826,-89.0396
0,0.5,30,28.1,-82.03
0,0.0,0,0.0,0.0
0,1.38,100,36.9989,-92.6717
0,0.3,0,45.45,-95.0
0,2.81,680,41.3174,-95.5606
0,0.5,50,43.63,-96.77
0,0.32,100,38.96,-76.98
0,1.0,30,30.78,-88.25
0,1.5,75,37.22,-98.05
0,0.1,50,40.61,-103.9
0,29.15,100,41.6353,-90.8953
0,1.5,100,40.7,-90.02
0,0.5,25,47.93,-97.75
0,1.6,300,35.5052,-94.0617
0,2.01,75,30.73,-84.55
0,5.87,100,40.63,-74.11
0,0.07,50,39.3996,-78.1886
0,7.2,440,40.85,-81.52
0,0.1,23,41.73,-90.98
0,1.0,50,38.28,-77.67
0,0.2,3,38.45,-122.7
0,0.25,50,38.4619,-83.7588
0,17.26,800,35.489000000000004,-92.574
0,1.0,40,32.9,-90.42
0,0.1,10,41.42,-101.49
0,18.8,30,34.88,-94.47
0,0.54,50,44.9058,-93.1247
0,1.3,75,40.98,-81.7
0,0.55,20,38.238,-94.51100000000001
0,0.68,35,40.5981,-97.6136
0,3.0,300,36.4,-96.73
0,1.0,30,29.95,-91.88
0,1.0,20,25.68,-80.32
0,0.26,50,37.0086,-95.0774
0,0.5,100,39.5,-75.95
0,0.09,25,32.48,-86.15
0,0.1,23,44.97,-107.23
0,13.3,400,43.7,-88.62
0,1.34,200,41.5005,-81.4685
0,0.2,30,27.17,-82.45
0,3.0,50,35.42,-99.58
0,0.5,10,47.57,-100.9
0,1.5,30,30.53,-91.1
0,1.64,200,36.0145,-96.8835
0,0.5,30,32.53,-90.88
0,4.18,25,41.4978,-95.6706
0,0.3,70,44.95,-90.32
0,0.12,77,39.4075,-81.8288
0,5.43,15,45.3261,-96.8461
0,0.35,100,36.2,-119.99
0,0.1,40,41.15,-102.98
0,0.1,50,39.44,-98.79
0,0.25,25,40.15,-102.76
1,0.2,50,33.48,-101.12
0,0.1,50,36.1,-78.13
0,0.12,75,37.7666,-101.387
0,3.86,100,37.8834,-99.3916
0,2.0,20,40.72,-88.73
0,0.1,25,47.88,-94.9
0,4.42,200,32.8616,-91.5219
0,2.0,25,45.23,-93.97
0,0.1,23,34.17,-96.82
0,3.57,50,40.9058,-91.1814
0,0.1,20,39.57,-88.6
0,2.0,300,35.22,-98.57
0,0.1,30,43.3,-83.92
0,0.3,100,39.22,-96.72
0,25.44,150,40.3263,-86.3946
0,2.3,150,39.95,-88.85
0,1.5,50,36.65,-83.18
0,0.5,100,31.47,-82.58
0,3.62,10,45.7709,-95.7135
0,0.5,30,43.15,-82.65
0,5.0,100,48.17,-118.98
0,6.48,220,43.698,-94.353
0,1.7,100,38.53,-89.93
0,1.44,70,33.0747,-84.2059
0,0.1,20,30.7,-88.08
0,2.2,75,38.43,-99.27
1,9.0,500,39.65,-83.98
0,2.0,200,36.1,-89.27
0,0.3,30,41.93,-96.82
0,2.13,150,33.04,-94.06
0,1.0,10,32.28,-111.0
0,4.7,150,34.22,-87.63
0,1.0,50,34.6,-77.6
0,2.5,50,37.57,-95.82
0,1.0,100,43.74,-99.03
0,1.0,50,45.43,-98.53
0,1.25,75,37.0474,-93.8293
0,26.24,300,36.4501,-79.002
0,0.2,50,36.4,-96.05
9,63.1,1760,35.444,-98.287
0,2.58,30,30.287,-85.1792
0,0.2,30,28.23,-80.6
0,0.85,50,38.6042,-99.8561
0,0.5,100,33.23,-104.52
0,3.3,150,36.6484,-86.0819
0,12.0,100,38.73,-77.18
0,1.69,50,34.7023,-86.9834
0,0.3,20,39.58,-89.43
0,17.0,1760,44.37,-93.83
0,1.0,25,42.42,-114.46
0,1.0,75,47.45,-96.9
0,0.1,10,36.188,-99.561
0,0.5,75,37.28,-77.6
0,5.0,100,40.97,-82.1
1,13.13,440,34.5398,-78.7875
0,2.5,100,37.07,-101.03
0,13.5,500,32.1,-89.68
0,5.8,100,36.25,-91.68
0,0.63,40,33.919000000000004,-96.87100000000001
0,3.0,150,31.25,-99.2
0,0.8,200,39.37,-100.28
0,1.0,25,44.87,-96.68
0,4.4,150,32.4807,-92.8134
0,0.8,250,39.8,-75.23
0,0.5,50,35.85,-98.03
0,12.5,300,39.79,-100.56
0,0.1,50,40.17,-97.43
0,4.0,580,41.57,-99.28
0,0.35,70,34.6867,-77.0456
0,1.63,75,32.198,-89.9697
0,1.76,25,37.93,-75.72
0,1.0,25,38.09,-94.67
0,0.59,50,28.1529,-81.8798
0,0.1,30,42.08,-91.75
0,2.56,50,38.4238,-102.823
0,0.2,20,38.87,-99.27
0,0.25,75,39.5388,-97.444
0,7.0,100,37.13,-84.08
0,2.0,75,31.48,-84.05
0,0.1,20,40.7366,-98.73
0,1.96,25,41.5776,-92.0999
0,0.8,100,29.39,-96.95
0,4.0,50,35.95,-78.12
0,0.59,25,41.3179,-93.8068
0,8.8,100,34.92,-91.55
0,1.07,150,32.8296,-83.6382
0,0.03,20,36.63,-91.96
0,2.9,75,41.77,-75.98
0,1.53,250,44.0478,-70.8161
0,0.1,25,39.92,-85.4
0,1.86,35,47.43,-100.63
0,1.1,50,30.63,-87.0
0,0.09,20,31.94,-80.95
0,0.5,50,32.38,-97.61
0,2.0,30,41.47,-97.65
0,3.0,375,36.1783,-93.8792
0,0.1,10,32.0,-99.22
0,1.0,75,38.7135,-104.652
0,9.12,150,34.7687,-87.7084
0,0.1,30,44.5,-94.52
0,1.76,75,39.6189,-97.9322
0,2.5,50,33.97,-84.67
0,7.83,75,33.0637,-83.3343
0,2.5,50,31.5958,-84.5834
0,0.3,30,37.22,-76.97
0,5.0,150,35.27,-91.9
0,2.0,50,34.43,-94.98
0,0.01,50,39.66,-102.85
0,0.01,10,29.1,-82.01
0,6.29,1000,34.903,-78.504
0,1.5,55,38.7,-98.92
0,2.27,240,32.5133,-82.9802
0,2.24,250,32.61,-88.7
0,0.5,150,35.6057,-96.4385
0,0.1,10,40.33,-88.13
0,0.1,30,27.8,-98.03
0,0.1,30,40.9,-85.8
0,0.2,30,37.6984,-87.0294
0,0.1,50,39.75,-104.3
0,0.3,30,30.78,-89.77
0,2.59,150,34.9182,-86.8581
0,7.0,50,38.37,-104.83
1,5.0,1400,47.72,-97.61
0,0.31,25,31.01,-92.29
0,0.8,100,36.73,-77.6
0,0.1,25,33.4,-84.87
0,3.5,100,43.15,-96.87
0,1.4,100,31.0325,-92.3705
0,5.5,100,33.63,-91.63
0,0.1,25,34.57,-97.03
0,1.5,100,41.18,-104.37
0,0.1,20,42.62,-100.88
0,3.0,75,32.68,-89.12
0,0.2,23,30.37,-90.43
0,0.51,50,38.43,-98.81
0,5.7,100,41.53,-88.1
0,2.87,50,42.272,-94.1476
0,0.4,10,26.35,-80.08
0,2.37,100,30.3016,-92.5126
0,0.2,20,37.62,-94.53
0,8.0,100,42.65,-97.0
0,3.2,500,34.23,-86.23
0,0.99,40,42.583999999999996,-103.167
0,0.1,20,35.05,-81.9
0,4.21,300,35.2244,-92.6929
0,3.0,50,41.61,-90.42
0,2.5,700,43.17,-86.23
0,0.05,20,42.7004,-89.6461
